公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
上海景驰汽车科技有限公司,景驰,50-150人,天使轮,海淀区,全栈工程师,3-5年,不限,20k-40k,"前沿科技,福利多多"
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,朝阳区,后端开发工程师（北京）,3-5年,本科,20k-40k,弹性工作
北京小川在线网络技术有限公司,最右,150-500人,B轮,海淀区,后端开发工程师,1-3年,本科,10k-20k,"五险一金,年底双薪,高薪高股,大牛云集"
北京多知科技有限公司,考虫网,150-500人,D轮及以上,东城区,高级PHP研发工程师,3-5年,本科,20k-40k,"在线教育,D轮,发展空间"
北京友友天宇系统技术有限公司,友友系统,150-500人,D轮及以上,石景山区,高级java工程师-石景山办公,5-10年,大专,20k-30k,"大数据平台,分布式,高并发,项目开发"
北京高因科技有限公司,居理新房,500-2000人,B轮,东城区,高级 PHP 开发工程师/架构师,5-10年,不限,25k-35k,"架构师,框架,业务复杂,系统"
辽宁途隆科技有限公司,辽宁途隆科技有限公司,150-500人,不需要融资,朝阳区,安全开发工程师,3-5年,大专,13k-26k,"五险一金,带薪年假,生日礼物,年底双薪"
探探科技（北京）有限公司,探探,150-500人,D轮及以上,朝阳区,平台开发工程师,3-5年,本科,20k-40k,"免费三餐,七险一金,弹性办公"
探探科技（北京）有限公司,探探,150-500人,D轮及以上,朝阳区,平台开发工程师,3-5年,本科,20k-40k,"免费三餐,七险一金,弹性办公"
北京聚云位智信息科技有限公司,聚云位智,15-50人,A轮,朝阳区,大数据平台项目经理,3-5年,本科,15k-25k,五险一金、带薪年假、股权激励、扁平化管理
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,运维开发工程师（偏安全）-北京-00150,5-10年,本科,15k-25k,弹性工作制 扁平化管理 最高16薪 上市集团
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,高级算法工程师,5-10年,本科,35k-45k,"弹性工作制,免费下午茶,绩效奖金,弹性工作制"
普信恒业科技发展（北京）有限公司,宜信,2000人以上,上市公司,朝阳区,数据分析专家,3-5年,本科,25k-50k,work with talents
北京欧应信息技术有限公司,唯医网,150-500人,B轮,朝阳区,搜索工程师,3-5年,本科,20k-40k,"五险一金,领导好,福利多多,出国机会"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,资深研发工程师（unity开发）,5-10年,本科,30k-40k,大平台
北京金风慧能技术有限公司,金风科技,2000人以上,上市公司,大兴区,高级Nodejs开发工程师,3-5年,本科,13K-26K,全球最具创新能力企业50强平台
北京爱比数据科技有限公司,爱比数据,50-150人,A轮,朝阳区,前端开发工程师,3-5年,本科,15k-22k,"工作居住证,六险一金,健身房,境外游"
北京掌尚信控科技有限公司,北京掌尚信控科技有限公司,少于15人,不需要融资,丰台区,后端开发工程师,1-3年,本科,15k-20k,"弹性工作,带薪休假,周末双休,不加班"
精硕科技（北京）股份有限公司,AdMaster,500-2000人,不需要融资,海淀区,大数据开发工程师,3-5年,本科,15k-25k,"海量数据,氛围轻松,福利多多,平台稳定"
北京周同科技有限公司,周同科技,50-150人,A轮,朝阳区,高级系统工程师,3-5年,本科,15k-30k,"8险一金,餐补,团队氛围佳"
杭州绿湾网络科技有限公司,绿湾,150-500人,B轮,海淀区,测试开发工程师,3-5年,本科,20k-30k,"成长空间,团队氛围,开放,分享"
北京微笑科技有限公司,微笑科技,50-150人,A轮,海淀区,unity3d 游戏开发工程师,3-5年,本科,12k-20k,"五险一金,中晚住家饭,零食下午茶,定期团建"
上海微创软件股份有限公司北京分公司,微创,2000人以上,不需要融资,海淀区,路测工程师（赴北京腾讯）,1-3年,本科,6k-8k,"六险一金,弹性工作,上下班班车"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,高级php开发工程师（一线互联网经验优先）,3-5年,本科,20k-30k,年终多薪；带薪年假；六险一金；结婚礼金
北京乐途原动力科技发展有限公司,北京乐途原动力,50-150人,未融资,朝阳区,C++高级工程师,3-5年,本科,20k-40k,"十五薪,六险一金,住房补贴"
北京金山云网络技术有限公司,金山云,500-2000人,D轮及以上,海淀区,PHP开发工程师,3-5年,本科,18k-35k,"中国前三,七险一金,免费三餐,弹性上下班"
北京友加科技文化有限公司,我想认识你,15-50人,天使轮,海淀区,测试开发工程师,3-5年,本科,10k-20k,"工作环境好,福利好"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,模型开发工程师,3-5年,硕士,20k-40k,"发展空间,核心业务,算法大牛多,团队一流"
北京作业盒子科技有限公司,作业盒子,500-2000人,C轮,朝阳区,OCR算法工程师,3-5年,硕士,30k-60k,"技术牛,发展快,氛围好,平台大"
北京琥珀创想科技有限公司,琥珀天气,50-150人,A轮,朝阳区,大数据开发工程师,3-5年,本科,25k-50k,"晋升空间,扁平管理,移动互联网"
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,DevOps工程师,1-3年,本科,15k-25k,"技术大牛多,六险一金,弹性工作,年底双薪"
北京万象新动移动科技有限公司,万象新动,50-150人,上市公司,东城区,开发主管,3-5年,本科,15k-20k,"上市公司,福利待遇,发展空间,工作氛围"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,影业-测试开发工程师,5-10年,本科,20k-40k,"晋升空间,学习机会,绩效奖金,年假12天"
北京瑞友科技股份有限公司,北京瑞友,2000人以上,上市公司,海淀区,AI算法工程师,3-5年,本科,15k-30k,"双休,五险一金"
凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,东城区,运维开发工程师-paas平台,3-5年,本科,20k-40k,"六险一金,数据驱动,敏捷开发,行业风口"
深圳码隆科技有限公司,码隆科技,50-150人,B轮,海淀区,全栈工程师,1-3年,本科,15k-25k,"技术大牛多,绩效奖金,工作氛围好,成长空间大"
北京鼎立同创网络科技有限公司,同创,15-50人,未融资,昌平区,大数据开发工程师,5-10年,本科,25k-45k,固薪25k-45k
北京欧应信息技术有限公司,唯医网,150-500人,B轮,朝阳区,搜索推荐工程师,1-3年,本科,20k-40k,"大牛多,医疗风口,医疗大数据,福利多多"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,算法工程师,1-3年,本科,20k-40k,"周末双休,临近地铁站,无息贷款"
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,c++开发工程师,3-5年,本科,20k-40k,"福利待遇高,成长空间大,工作氛围好"
广州哲品家居用品有限公司,哲品,150-500人,未融资,朝阳区,后端开发工程师,3-5年,本科,10k-20k,"五险一金,周末双休,新零售"
北京长亭科技有限公司,长亭科技,150-500人,B轮,海淀区,前端开发工程师,1-3年,本科,13k-25k,"带薪年假,五险一金,年底多薪,工作餐"
上海赜睿信息科技有限公司,zilliz,15-50人,A轮,海淀区,C++开发工程师,应届毕业生,本科,13k-25k,"硅谷文化,技术创新,顶级团队,丰厚薪酬"
深圳天宏迅联科技发展有限公司,天宏迅联,50-150人,不需要融资,海淀区,运维工程师,3-5年,本科,15k-25k,"福利多多,项目前景好,团队氛围好,老板棒棒哒"
北京航空航天大学,北航网络信息中心,15-50人,未融资,海淀区,.net工程师,3-5年,本科,20k-30k,"待遇丰厚,工作自由,有发展前景"
北京盛安德科技发展有限公司,北京盛安德,150-500人,不需要融资,西城区,Web前端开发工程师,5-10年,大专,20k-30k,"弹性工作,发展空间大,团队氛围好,独立发展"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,高级测试开发工程师,1-3年,本科,12k-24k,"年底双薪,博士云集,AI公司"
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,算法工程师,3-5年,硕士,15k-30k,"平台成熟,带薪年假,六险一金,餐贴补助"
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,朝阳区,大数据开发工程师（北京）,不限,硕士,25k-50k,弹性工作
蜂网供应链管理（上海）有限公司,蜂网,150-500人,不需要融资,昌平区,资深hadoop工程师,5-10年,本科,20k-35k,"14薪,带薪福利假,期权激励"
仁科互动（北京）信息科技有限公司,销售易,500-2000人,D轮及以上,朝阳区,白盒测试工程师,3-5年,本科,15k-20k,"六险一金,扁平管理"
上海投中信息咨询股份有限公司北京办事处,投中信息,150-500人,D轮及以上,东城区,数据研发工程师,3-5年,本科,20k-40k,"行业领先,六险一金,多种福利,领导好"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,（大）数据开发工程师,3-5年,本科,20k-40k,"发展空间,福利超级好,核心业务,团队一流"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,（大）数据开发工程师,3-5年,本科,20k-40k,"发展空间,福利超级好,核心业务,团队一流"
北京小度信息科技有限公司,饿了么星选,2000人以上,D轮及以上,海淀区,客户端测试开发工程师,不限,本科,15k-30k,"技术牛,机会多,扁平管理,氛围好"
北京金山网络科技有限公司,猎豹移动,500-2000人,上市公司,朝阳区,安全开发工程师,5-10年,本科,25k-35k,"七险一金,带薪年假,班车"
特斯联（北京）科技有限公司,特斯联,150-500人,B轮,朝阳区,推荐算法工程师,3-5年,本科,25k-40k,薪资
北京清帆科技有限公司,清帆科技,15-50人,A轮,海淀区,高级算法工程师,1-3年,硕士,20k-40k,"技术大咖,期权激励,晋升空间大,优秀团队"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,运维开发工程师,3-5年,本科,20k-35k,"免费三餐,百万日活,弹性工作,扁平管理"
南京蓝鲸人网络科技有限公司,美篇,50-150人,B轮,海淀区,前端开发工程师,3-5年,本科,20k-40k,"期权激励,工作日出游,弹性工作制,牛人多"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,大数据开发工程师 - 机器学习方向,不限,本科,20k-40k,MIOT
北京互连众信科技有限公司,资产360,500-2000人,D轮及以上,朝阳区,信息安全工程师,3-5年,本科,10k-15k,"弹性工作,七险一金,自助午餐"
北京云思畅想科技有限公司,时速云,50-150人,B轮,海淀区,Kubernetes工程师,3-5年,本科,25k-50k,"顶级团队,技术领先,工程师文化,资金充足"
家宅融智（北京）科技有限公司,好好住,150-500人,B轮,朝阳区,00042-BI工程师,1-3年,本科,18k-25k,"六险一金,弹性工作,周末双休,定期体检"
北京快乐分享科技有限公司,快乐分享,50-150人,天使轮,朝阳区,前端工程师,5-10年,大专,15k-30k,"期权激励,工作氛围好,晋升空间大,管理人性化"
高德软件有限公司,阿里巴巴-高德,2000人以上,上市公司,朝阳区,高精定位算法工程师,3-5年,硕士,25k-50k,核心
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,高级运维开发工程师,3-5年,大专,22k-35k,"弹性工作制,扁平化管理,绩效奖金,核心业务"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,用户画像算法工程师,3-5年,本科,25k-40k,"在线教育,美国上市"
搜游网络科技（北京）有限公司,搜游网络,50-150人,B轮,海淀区,H5游戏开发工程师,1-3年,本科,10k-20k,"H5游戏,Laya,敏捷开发"
北京豆网科技有限公司,豆瓣网,150-500人,C轮,朝阳区,算法工程师,3-5年,本科,25k-40k,"六险一金,带薪病假,早餐下午茶"
海马云（天津）信息技术有限公司,海马云,150-500人,C轮,朝阳区,大数据高级研发工程师,5-10年,本科,20k-35k,"技术大牛,团队氛围,年终奖金,晋升平台"
北京易数科技有限公司,GrowingIO,150-500人,A轮,朝阳区,大数据测试工程师,3-5年,本科,20k-35k,期权激励、硅谷文化、牛人共事、技术驱动
北京快乐茄信息技术有限公司,茄子快传,150-500人,B轮,海淀区,推荐算法工程师,3-5年,本科,30k-60k,"团队大牛多,行业独角兽,福利待遇好"
仁科互动（北京）信息科技有限公司,销售易,500-2000人,D轮及以上,朝阳区,白盒测试工程师,3-5年,本科,15k-22k,"六险一金,带薪年假,法定节假日"
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,算法工程师-机器学习方向,3-5年,本科,20k-40k,"弹性工作,六险一金,补充医疗,子女福利"
古点投资有限公司,古点 (dotcom),50-150人,不需要融资,海淀区,后端服务工程师（应届生）,不限,本科,12k-14k,"办公环境好,薪酬优厚,福利好,带薪年休假"
北京势在必行网络科技有限公司,币信,50-150人,不需要融资,海淀区,前端工程师,3-5年,本科,15k-30k,"年底双薪,午餐补助,休闲餐点,弹性工作"
特斯联（北京）科技有限公司,特斯联,150-500人,B轮,朝阳区,算法工程师,不限,本科,25k-45k,"氛围好,环境好"
成都元一九鼎投资管理有限公司,元一九鼎,50-150人,未融资,朝阳区,量化系统开发工程师,3-5年,本科,25k-35k,"数据挖掘,量化交易,区块链"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,资深音频算法工程师,3-5年,硕士,30k-60k,"博士云集,人工智能,toC硬件,期权股票"
北京修齐治平科技有限公司,爱云校,500-2000人,C轮,朝阳区,Node.js工程师,3-5年,本科,15k-23k,"核心业务,行业大牛,定期分享,专业团队"
北京红赢科技有限公司,红赢科技,50-150人,不需要融资,海淀区,java高级软件工程师,5-10年,本科,25k-50k,"科技创新,五险一金,晋升空间,地铁周边"
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,海淀区,推荐算法工程师,1-3年,本科,30k-50k,"平均15薪,六险一金,餐补"
北京幻想纵横网络技术有限公司,百度文学,150-500人,未融资,朝阳区,高级java开发工程师-百度文学,3-5年,本科,15k-25k,六险一金、餐补补助、通讯补助、十五薪
